Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,23610,3.0,3,,,,,,
,,,,,23621,11.0,11,,,,,,
,,,,,23635,14.0,14,,,,,,
,,,,,23638,3.0,3,,,,,,
,,,,,23642,4.0,4,,,,,,
,,,,,23657,15.0,15,,,,,,
,,,,,23664,7.0,7,,,,,,
,,,,,23669,5.0,5,,,,,,
,,,,,23678,9.0,9,,,,,,
,,,,,23684,6.0,6,,,,,,
,,,,,23689,5.0,5,,,,,,
,,,,,23697,8.0,8,,,,,,
,,,,,23701,4.0,4,,,,,,
,,,,,23712,11.0,11,,,,,,
,,,,,23717,5.0,5,,,,,,
,,,,,23723,6.0,6,,,,,,
,,,,,23740,17.0,17,,,,,,
,,,,,23745,5.0,5,,,,,,
,,,,,23749,4.0,4,,,,,,
,,,,,23761,12.0,12,,,,,,
,,,,,23768,7.0,7,,,,,,
,,,,,23777,9.0,9,,,,,,
,,,,,23783,6.0,6,,,,,,
,,,,,23786,3.0,3,,,,,,
,,,,,23795,9.0,9,,,,,,
,,,,,23799,4.0,4,,,,,,
,,,,,23809,10.0,10,,,,,,
,,,,,23822,13.0,13,,,,,,
,,,,,23826,4.0,4,,,,,,
,,,,,23841,15.0,15,,,,,,
,,,,,23848,7.0,7,,,,,,
,,,,,23864,16.0,16,,,,,,
,,,,,23875,11.0,11,,,,,,
,,,,,23879,4.0,4,,,,,,
,,,,,23883,4.0,4,,,,,,
,,,,,23892,9.0,9,,,,,,
,,,,,23896,4.0,4,,,,,,
,,,,,23900,4.0,4,,,,,,
,,,,,23903,3.0,3,,,,,,
,,,,,23907,4.0,4,,,,,,
,,,,,23915,8.0,8,,,,,,
,,,,,23926,11.0,11,,,,,,
,,,,,23931,5.0,5,,,,,,
,,,,,23935,4.0,4,,,,,,
,,,,,23940,5.0,5,,,,,,
,,,,,23951,11.0,11,,,,,,
,,,,,23955,4.0,4,,,,,,
,,,,,23965,10.0,10,,,,,,
,,,,,23970,5.0,5,,,,,,
,,,,,23973,3.0,3,,,,,,
,,,,,23983,10.0,10,,,,,,
,,,,,23988,5.0,5,,,,,,
,,,,,23994,6.0,6,,,,,,
,,,,,23998,4.0,4,,,,,,
,,,,,24000,,,1.8343220949172974,5.174495697021484,5.041720867156982,0.0003,0.0003,0.1
,,,,,24007,9.0,9,,,,,,
,,,,,24011,4.0,4,,,,,,
,,,,,24016,5.0,5,,,,,,
,,,,,24020,4.0,4,,,,,,
,,,,,24023,3.0,3,,,,,,
,,,,,24031,8.0,8,,,,,,
,,,,,24035,4.0,4,,,,,,
,,,,,24039,4.0,4,,,,,,
,,,,,24047,8.0,8,,,,,,
,,,,,24054,7.0,7,,,,,,
,,,,,24063,9.0,9,,,,,,
,,,,,24068,5.0,5,,,,,,
,,,,,24072,4.0,4,,,,,,
,,,,,24076,4.0,4,,,,,,
,,,,,24079,3.0,3,,,,,,
,,,,,24091,12.0,12,,,,,,
,,,,,24098,7.0,7,,,,,,
,,,,,24107,9.0,9,,,,,,
,,,,,24111,4.0,4,,,,,,
,,,,,24114,3.0,3,,,,,,
,,,,,24121,7.0,7,,,,,,
,,,,,24127,6.0,6,,,,,,
,,,,,24141,14.0,14,,,,,,
,,,,,24150,9.0,9,,,,,,
,,,,,24156,6.0,6,,,,,,
,,,,,24160,4.0,4,,,,,,
,,,,,24164,4.0,4,,,,,,
,,,,,24169,5.0,5,,,,,,
,,,,,24173,4.0,4,,,,,,
,,,,,24178,5.0,5,,,,,,
,,,,,24192,14.0,14,,,,,,
,,,,,24196,4.0,4,,,,,,
,,,,,24201,5.0,5,,,,,,
,,,,,24211,10.0,10,,,,,,
,,,,,24214,3.0,3,,,,,,
,,,,,24225,11.0,11,,,,,,
,,,,,24234,9.0,9,,,,,,
,,,,,24250,16.0,16,,,,,,
,,,,,24256,6.0,6,,,,,,
,,,,,24274,18.0,18,,,,,,
,,,,,24278,4.0,4,,,,,,
,,,,,24285,7.0,7,,,,,,
,,,,,24293,8.0,8,,,,,,
,,,,,24305,12.0,12,,,,,,
,,,,,24309,4.0,4,,,,,,
,,,,,24314,5.0,5,,,,,,
,,,,,24320,6.0,6,,,,,,
,,,,,24332,12.0,12,,,,,,
,,,,,24338,6.0,6,,,,,,
,,,,,24341,3.0,3,,,,,,
,,,,,24357,16.0,16,,,,,,
,,,,,24360,3.0,3,,,,,,
,,,,,24373,13.0,13,,,,,,
,,,,,24378,5.0,5,,,,,,
,,,,,24390,12.0,12,,,,,,
,,,,,24393,3.0,3,,,,,,
,,,,,24406,13.0,13,,,,,,
,,,,,24412,6.0,6,,,,,,
,,,,,24419,7.0,7,,,,,,
,,,,,24437,18.0,18,,,,,,
,,,,,24447,10.0,10,,,,,,
,,,,,24451,4.0,4,,,,,,
,,,,,24463,12.0,12,,,,,,
,,,,,24467,4.0,4,,,,,,
,,,,,24477,10.0,10,,,,,,
,,,,,24489,12.0,12,,,,,,
,,,,,24513,24.0,24,,,,,,
,,,,,24519,6.0,6,,,,,,
,,,,,24523,4.0,4,,,,,,
,,,,,24526,3.0,3,,,,,,
,,,,,24530,4.0,4,,,,,,
,,,,,24533,3.0,3,,,,,,
,,,,,24536,3.0,3,,,,,,
,,,,,24540,4.0,4,,,,,,
,,,,,24551,11.0,11,,,,,,
,,,,,24557,6.0,6,,,,,,
,,,,,24565,8.0,8,,,,,,
,,,,,24572,7.0,7,,,,,,
,,,,,24579,7.0,7,,,,,,
,,,,,24582,3.0,3,,,,,,
,,,,,24590,8.0,8,,,,,,
,,,,,24608,18.0,18,,,,,,
,,,,,24611,3.0,3,,,,,,
,,,,,24615,4.0,4,,,,,,
,,,,,24618,3.0,3,,,,,,
,,,,,24622,4.0,4,,,,,,
,,,,,24640,18.0,18,,,,,,
,,,,,24646,6.0,6,,,,,,
,,,,,24651,5.0,5,,,,,,
,,,,,24658,7.0,7,,,,,,
,,,,,24664,6.0,6,,,,,,
,,,,,24668,4.0,4,,,,,,
,,,,,24689,21.0,21,,,,,,
,,,,,24693,4.0,4,,,,,,
,,,,,24700,7.0,7,,,,,,
,,,,,24703,3.0,3,,,,,,
,,,,,24715,12.0,12,,,,,,
,,,,,24722,7.0,7,,,,,,
,,,,,24729,7.0,7,,,,,,
,,,,,24733,4.0,4,,,,,,
,,,,,24745,12.0,12,,,,,,
,,,,,24752,7.0,7,,,,,,
,,,,,24756,4.0,4,,,,,,
,,,,,24762,6.0,6,,,,,,
,,,,,24777,15.0,15,,,,,,
,,,,,24782,5.0,5,,,,,,
,,,,,24789,7.0,7,,,,,,
,,,,,24795,6.0,6,,,,,,
,,,,,24798,3.0,3,,,,,,
,,,,,24812,14.0,14,,,,,,
,,,,,24821,9.0,9,,,,,,
,,,,,24825,4.0,4,,,,,,
,,,,,24829,4.0,4,,,,,,
,,,,,24836,7.0,7,,,,,,
,,,,,24839,3.0,3,,,,,,
,,,,,24843,4.0,4,,,,,,
,,,,,24846,3.0,3,,,,,,
,,,,,24850,4.0,4,,,,,,
,,,,,24855,5.0,5,,,,,,
,,,,,24860,5.0,5,,,,,,
,,,,,24863,3.0,3,,,,,,
,,,,,24873,10.0,10,,,,,,
,,,,,24879,6.0,6,,,,,,
,,,,,24886,7.0,7,,,,,,
,,,,,24891,5.0,5,,,,,,
,,,,,24896,5.0,5,,,,,,
,,,,,24899,3.0,3,,,,,,
,,,,,24904,5.0,5,,,,,,
,,,,,24908,4.0,4,,,,,,
,,,,,24919,11.0,11,,,,,,
,,,,,24923,4.0,4,,,,,,
,,,,,24930,7.0,7,,,,,,
,,,,,24940,10.0,10,,,,,,
,,,,,24955,15.0,15,,,,,,
,,,,,24963,8.0,8,,,,,,
,,,,,24970,7.0,7,,,,,,
,,,,,24980,10.0,10,,,,,,
,,,,,24985,5.0,5,,,,,,
,,,,,24998,13.0,13,,,,,,
5.9,2.5865035,11.0,3.0,5.9,25000,,,2.280918598175049,5.158214569091797,4.859512805938721,0.0003,0.0003,0.1
,,,,,25007,9.0,9,,,,,,
,,,,,25015,8.0,8,,,,,,
,,,,,25018,3.0,3,,,,,,
,,,,,25033,15.0,15,,,,,,
,,,,,25045,12.0,12,,,,,,
,,,,,25049,4.0,4,,,,,,
,,,,,25053,4.0,4,,,,,,
,,,,,25056,3.0,3,,,,,,
,,,,,25060,4.0,4,,,,,,
,,,,,25063,3.0,3,,,,,,
,,,,,25067,4.0,4,,,,,,
,,,,,25071,4.0,4,,,,,,
,,,,,25085,14.0,14,,,,,,
,,,,,25088,3.0,3,,,,,,
,,,,,25094,6.0,6,,,,,,
,,,,,25098,4.0,4,,,,,,
,,,,,25102,4.0,4,,,,,,
,,,,,25112,10.0,10,,,,,,
,,,,,25121,9.0,9,,,,,,
,,,,,25133,12.0,12,,,,,,
,,,,,25142,9.0,9,,,,,,
,,,,,25146,4.0,4,,,,,,
,,,,,25149,3.0,3,,,,,,
,,,,,25157,8.0,8,,,,,,
,,,,,25161,4.0,4,,,,,,
,,,,,25167,6.0,6,,,,,,
,,,,,25171,4.0,4,,,,,,
,,,,,25178,7.0,7,,,,,,
,,,,,25188,10.0,10,,,,,,
,,,,,25194,6.0,6,,,,,,
,,,,,25197,3.0,3,,,,,,
,,,,,25207,10.0,10,,,,,,
,,,,,25211,4.0,4,,,,,,
,,,,,25218,7.0,7,,,,,,
,,,,,25221,3.0,3,,,,,,
,,,,,25225,4.0,4,,,,,,
,,,,,25228,3.0,3,,,,,,
,,,,,25234,6.0,6,,,,,,
,,,,,25240,6.0,6,,,,,,
,,,,,25244,4.0,4,,,,,,
,,,,,25248,4.0,4,,,,,,
,,,,,25251,3.0,3,,,,,,
,,,,,25265,14.0,14,,,,,,
,,,,,25271,6.0,6,,,,,,
,,,,,25283,12.0,12,,,,,,
,,,,,25289,6.0,6,,,,,,
,,,,,25292,3.0,3,,,,,,
,,,,,25300,8.0,8,,,,,,
,,,,,25303,3.0,3,,,,,,
,,,,,25316,13.0,13,,,,,,
,,,,,25321,5.0,5,,,,,,
,,,,,25334,13.0,13,,,,,,
,,,,,25341,7.0,7,,,,,,
,,,,,25347,6.0,6,,,,,,
,,,,,25350,3.0,3,,,,,,
,,,,,25363,13.0,13,,,,,,
,,,,,25366,3.0,3,,,,,,
,,,,,25375,9.0,9,,,,,,
,,,,,25378,3.0,3,,,,,,
,,,,,25383,5.0,5,,,,,,
,,,,,25392,9.0,9,,,,,,
,,,,,25399,7.0,7,,,,,,
,,,,,25404,5.0,5,,,,,,
,,,,,25412,8.0,8,,,,,,
,,,,,25419,7.0,7,,,,,,
,,,,,25432,13.0,13,,,,,,
,,,,,25435,3.0,3,,,,,,
,,,,,25438,3.0,3,,,,,,
,,,,,25441,3.0,3,,,,,,
,,,,,25452,11.0,11,,,,,,
,,,,,25457,5.0,5,,,,,,
,,,,,25485,28.0,28,,,,,,
,,,,,25494,9.0,9,,,,,,
,,,,,25504,10.0,10,,,,,,
,,,,,25520,16.0,16,,,,,,
,,,,,25524,4.0,4,,,,,,
,,,,,25533,9.0,9,,,,,,
,,,,,25538,5.0,5,,,,,,
,,,,,25542,4.0,4,,,,,,
,,,,,25549,7.0,7,,,,,,
,,,,,25553,4.0,4,,,,,,
,,,,,25556,3.0,3,,,,,,
,,,,,25560,4.0,4,,,,,,
,,,,,25566,6.0,6,,,,,,
,,,,,25573,7.0,7,,,,,,
,,,,,25578,5.0,5,,,,,,
,,,,,25585,7.0,7,,,,,,
,,,,,25590,5.0,5,,,,,,
,,,,,25601,11.0,11,,,,,,
,,,,,25608,7.0,7,,,,,,
,,,,,25625,17.0,17,,,,,,
,,,,,25630,5.0,5,,,,,,
,,,,,25660,30.0,30,,,,,,
,,,,,25665,5.0,5,,,,,,
,,,,,25668,3.0,3,,,,,,
,,,,,25673,5.0,5,,,,,,
,,,,,25677,4.0,4,,,,,,
,,,,,25685,8.0,8,,,,,,
,,,,,25689,4.0,4,,,,,,
,,,,,25699,10.0,10,,,,,,
,,,,,25712,13.0,13,,,,,,
,,,,,25720,8.0,8,,,,,,
,,,,,25731,11.0,11,,,,,,
,,,,,25734,3.0,3,,,,,,
,,,,,25744,10.0,10,,,,,,
,,,,,25752,8.0,8,,,,,,
,,,,,25758,6.0,6,,,,,,
,,,,,25775,17.0,17,,,,,,
,,,,,25778,3.0,3,,,,,,
,,,,,25782,4.0,4,,,,,,
,,,,,25786,4.0,4,,,,,,
,,,,,25790,4.0,4,,,,,,
,,,,,25793,3.0,3,,,,,,
,,,,,25797,4.0,4,,,,,,
,,,,,25801,4.0,4,,,,,,
,,,,,25806,5.0,5,,,,,,
,,,,,25817,11.0,11,,,,,,
,,,,,25823,6.0,6,,,,,,
,,,,,25831,8.0,8,,,,,,
,,,,,25834,3.0,3,,,,,,
,,,,,25839,5.0,5,,,,,,
,,,,,25852,13.0,13,,,,,,
,,,,,25857,5.0,5,,,,,,
,,,,,25862,5.0,5,,,,,,
,,,,,25865,3.0,3,,,,,,
,,,,,25871,6.0,6,,,,,,
,,,,,25880,9.0,9,,,,,,
,,,,,25885,5.0,5,,,,,,
,,,,,25894,9.0,9,,,,,,
,,,,,25908,14.0,14,,,,,,
,,,,,25911,3.0,3,,,,,,
,,,,,25917,6.0,6,,,,,,
,,,,,25923,6.0,6,,,,,,
,,,,,25927,4.0,4,,,,,,
,,,,,25932,5.0,5,,,,,,
,,,,,25941,9.0,9,,,,,,
,,,,,25944,3.0,3,,,,,,
,,,,,25950,6.0,6,,,,,,
,,,,,25958,8.0,8,,,,,,
,,,,,25961,3.0,3,,,,,,
,,,,,25964,3.0,3,,,,,,
,,,,,25968,4.0,4,,,,,,
,,,,,25977,9.0,9,,,,,,
,,,,,25984,7.0,7,,,,,,
,,,,,25989,5.0,5,,,,,,
,,,,,25993,4.0,4,,,,,,
,,,,,25997,4.0,4,,,,,,
,,,,,26000,,,1.983616828918457,4.926201820373535,4.976077079772949,0.0003,0.0003,0.1
,,,,,26002,5.0,5,,,,,,
,,,,,26005,3.0,3,,,,,,
,,,,,26009,4.0,4,,,,,,
,,,,,26014,5.0,5,,,,,,
,,,,,26017,3.0,3,,,,,,
,,,,,26024,7.0,7,,,,,,
,,,,,26038,14.0,14,,,,,,
,,,,,26042,4.0,4,,,,,,
,,,,,26046,4.0,4,,,,,,
,,,,,26054,8.0,8,,,,,,
,,,,,26060,6.0,6,,,,,,
,,,,,26066,6.0,6,,,,,,
,,,,,26072,6.0,6,,,,,,
,,,,,26075,3.0,3,,,,,,
,,,,,26085,10.0,10,,,,,,
,,,,,26100,15.0,15,,,,,,
,,,,,26108,8.0,8,,,,,,
,,,,,26121,13.0,13,,,,,,
,,,,,26129,8.0,8,,,,,,
,,,,,26143,14.0,14,,,,,,
,,,,,26159,16.0,16,,,,,,
,,,,,26162,3.0,3,,,,,,
,,,,,26173,11.0,11,,,,,,
,,,,,26181,8.0,8,,,,,,
,,,,,26185,4.0,4,,,,,,
,,,,,26189,4.0,4,,,,,,
,,,,,26193,4.0,4,,,,,,
,,,,,26198,5.0,5,,,,,,
,,,,,26203,5.0,5,,,,,,
,,,,,26208,5.0,5,,,,,,
,,,,,26212,4.0,4,,,,,,
,,,,,26218,6.0,6,,,,,,
,,,,,26224,6.0,6,,,,,,
,,,,,26229,5.0,5,,,,,,
,,,,,26234,5.0,5,,,,,,
,,,,,26239,5.0,5,,,,,,
,,,,,26245,6.0,6,,,,,,
,,,,,26248,3.0,3,,,,,,
,,,,,26253,5.0,5,,,,,,
,,,,,26258,5.0,5,,,,,,
,,,,,26268,10.0,10,,,,,,
,,,,,26273,5.0,5,,,,,,
,,,,,26279,6.0,6,,,,,,
,,,,,26286,7.0,7,,,,,,
,,,,,26293,7.0,7,,,,,,
,,,,,26298,5.0,5,,,,,,
,,,,,26301,3.0,3,,,,,,
,,,,,26314,13.0,13,,,,,,
,,,,,26320,6.0,6,,,,,,
,,,,,26326,6.0,6,,,,,,
,,,,,26335,9.0,9,,,,,,
,,,,,26338,3.0,3,,,,,,
,,,,,26342,4.0,4,,,,,,
,,,,,26345,3.0,3,,,,,,
,,,,,26348,3.0,3,,,,,,
,,,,,26360,12.0,12,,,,,,
,,,,,26363,3.0,3,,,,,,
,,,,,26368,5.0,5,,,,,,
,,,,,26373,5.0,5,,,,,,
,,,,,26383,10.0,10,,,,,,
,,,,,26386,3.0,3,,,,,,
,,,,,26391,5.0,5,,,,,,
,,,,,26397,6.0,6,,,,,,
,,,,,26405,8.0,8,,,,,,
,,,,,26409,4.0,4,,,,,,
,,,,,26418,9.0,9,,,,,,
,,,,,26424,6.0,6,,,,,,
,,,,,26431,7.0,7,,,,,,
,,,,,26438,7.0,7,,,,,,
,,,,,26442,4.0,4,,,,,,
,,,,,26447,5.0,5,,,,,,
,,,,,26450,3.0,3,,,,,,
,,,,,26455,5.0,5,,,,,,
,,,,,26460,5.0,5,,,,,,
,,,,,26464,4.0,4,,,,,,
,,,,,26468,4.0,4,,,,,,
,,,,,26484,16.0,16,,,,,,
,,,,,26487,3.0,3,,,,,,
,,,,,26495,8.0,8,,,,,,
,,,,,26502,7.0,7,,,,,,
,,,,,26506,4.0,4,,,,,,
,,,,,26511,5.0,5,,,,,,
,,,,,26517,6.0,6,,,,,,
,,,,,26525,8.0,8,,,,,,
,,,,,26533,8.0,8,,,,,,
,,,,,26545,12.0,12,,,,,,
,,,,,26555,10.0,10,,,,,,
,,,,,26562,7.0,7,,,,,,
,,,,,26567,5.0,5,,,,,,
,,,,,26576,9.0,9,,,,,,
,,,,,26587,11.0,11,,,,,,
,,,,,26599,12.0,12,,,,,,
,,,,,26606,7.0,7,,,,,,
,,,,,26610,4.0,4,,,,,,
,,,,,26616,6.0,6,,,,,,
,,,,,26630,14.0,14,,,,,,
,,,,,26638,8.0,8,,,,,,
,,,,,26641,3.0,3,,,,,,
,,,,,26649,8.0,8,,,,,,
,,,,,26653,4.0,4,,,,,,
,,,,,26660,7.0,7,,,,,,
,,,,,26667,7.0,7,,,,,,
,,,,,26670,3.0,3,,,,,,
,,,,,26674,4.0,4,,,,,,
,,,,,26686,12.0,12,,,,,,
,,,,,26700,14.0,14,,,,,,
,,,,,26710,10.0,10,,,,,,
,,,,,26716,6.0,6,,,,,,
,,,,,26723,7.0,7,,,,,,
,,,,,26727,4.0,4,,,,,,
,,,,,26744,17.0,17,,,,,,
,,,,,26752,8.0,8,,,,,,
,,,,,26757,5.0,5,,,,,,
,,,,,26765,8.0,8,,,,,,
,,,,,26770,5.0,5,,,,,,
,,,,,26776,6.0,6,,,,,,
,,,,,26788,12.0,12,,,,,,
,,,,,26792,4.0,4,,,,,,
,,,,,26796,4.0,4,,,,,,
,,,,,26804,8.0,8,,,,,,
,,,,,26811,7.0,7,,,,,,
,,,,,26814,3.0,3,,,,,,
,,,,,26817,3.0,3,,,,,,
,,,,,26825,8.0,8,,,,,,
,,,,,26829,4.0,4,,,,,,
,,,,,26840,11.0,11,,,,,,
,,,,,26850,10.0,10,,,,,,
,,,,,26860,10.0,10,,,,,,
,,,,,26864,4.0,4,,,,,,
,,,,,26867,3.0,3,,,,,,
,,,,,26872,5.0,5,,,,,,
,,,,,26876,4.0,4,,,,,,
,,,,,26884,8.0,8,,,,,,
,,,,,26888,4.0,4,,,,,,
,,,,,26893,5.0,5,,,,,,
,,,,,26900,7.0,7,,,,,,
,,,,,26905,5.0,5,,,,,,
,,,,,26909,4.0,4,,,,,,
,,,,,26913,4.0,4,,,,,,
,,,,,26919,6.0,6,,,,,,
,,,,,26925,6.0,6,,,,,,
,,,,,26928,3.0,3,,,,,,
,,,,,26934,6.0,6,,,,,,
,,,,,26939,5.0,5,,,,,,
,,,,,26946,7.0,7,,,,,,
,,,,,26950,4.0,4,,,,,,
,,,,,26953,3.0,3,,,,,,
,,,,,26957,4.0,4,,,,,,
,,,,,26965,8.0,8,,,,,,
,,,,,26984,19.0,19,,,,,,
,,,,,26992,8.0,8,,,,,,
,,,,,26999,7.0,7,,,,,,
,,,,,27000,,,2.077223300933838,5.0767011642456055,5.123238563537598,0.0003,0.0003,0.1
,,,,,27005,6.0,6,,,,,,
,,,,,27010,5.0,5,,,,,,
,,,,,27021,11.0,11,,,,,,
,,,,,27027,6.0,6,,,,,,
,,,,,27030,3.0,3,,,,,,
,,,,,27041,11.0,11,,,,,,
,,,,,27053,12.0,12,,,,,,
,,,,,27067,14.0,14,,,,,,
,,,,,27070,3.0,3,,,,,,
,,,,,27081,11.0,11,,,,,,
,,,,,27096,15.0,15,,,,,,
,,,,,27100,4.0,4,,,,,,
,,,,,27107,7.0,7,,,,,,
,,,,,27110,3.0,3,,,,,,
,,,,,27113,3.0,3,,,,,,
,,,,,27117,4.0,4,,,,,,
,,,,,27122,5.0,5,,,,,,
,,,,,27127,5.0,5,,,,,,
,,,,,27132,5.0,5,,,,,,
,,,,,27145,13.0,13,,,,,,
,,,,,27149,4.0,4,,,,,,
,,,,,27154,5.0,5,,,,,,
,,,,,27158,4.0,4,,,,,,
,,,,,27163,5.0,5,,,,,,
,,,,,27170,7.0,7,,,,,,
,,,,,27186,16.0,16,,,,,,
,,,,,27191,5.0,5,,,,,,
,,,,,27197,6.0,6,,,,,,
,,,,,27209,12.0,12,,,,,,
,,,,,27216,7.0,7,,,,,,
,,,,,27221,5.0,5,,,,,,
,,,,,27228,7.0,7,,,,,,
,,,,,27235,7.0,7,,,,,,
,,,,,27239,4.0,4,,,,,,
,,,,,27244,5.0,5,,,,,,
,,,,,27248,4.0,4,,,,,,
,,,,,27252,4.0,4,,,,,,
,,,,,27268,16.0,16,,,,,,
,,,,,27281,13.0,13,,,,,,
,,,,,27285,4.0,4,,,,,,
,,,,,27289,4.0,4,,,,,,
,,,,,27292,3.0,3,,,,,,
,,,,,27300,8.0,8,,,,,,
,,,,,27304,4.0,4,,,,,,
,,,,,27310,6.0,6,,,,,,
,,,,,27318,8.0,8,,,,,,
,,,,,27322,4.0,4,,,,,,
,,,,,27336,14.0,14,,,,,,
,,,,,27339,3.0,3,,,,,,
,,,,,27343,4.0,4,,,,,,
,,,,,27348,5.0,5,,,,,,
,,,,,27351,3.0,3,,,,,,
,,,,,27355,4.0,4,,,,,,
,,,,,27358,3.0,3,,,,,,
,,,,,27367,9.0,9,,,,,,
,,,,,27372,5.0,5,,,,,,
,,,,,27378,6.0,6,,,,,,
,,,,,27385,7.0,7,,,,,,
,,,,,27392,7.0,7,,,,,,
,,,,,27399,7.0,7,,,,,,
,,,,,27408,9.0,9,,,,,,
,,,,,27414,6.0,6,,,,,,
,,,,,27417,3.0,3,,,,,,
,,,,,27420,3.0,3,,,,,,
,,,,,27425,5.0,5,,,,,,
,,,,,27438,13.0,13,,,,,,
,,,,,27444,6.0,6,,,,,,
,,,,,27461,17.0,17,,,,,,
,,,,,27469,8.0,8,,,,,,
,,,,,27473,4.0,4,,,,,,
,,,,,27478,5.0,5,,,,,,
,,,,,27481,3.0,3,,,,,,
,,,,,27485,4.0,4,,,,,,
,,,,,27491,6.0,6,,,,,,
,,,,,27495,4.0,4,,,,,,
,,,,,27499,4.0,4,,,,,,
,,,,,27503,4.0,4,,,,,,
,,,,,27514,11.0,11,,,,,,
,,,,,27519,5.0,5,,,,,,
,,,,,27522,3.0,3,,,,,,
,,,,,27531,9.0,9,,,,,,
,,,,,27535,4.0,4,,,,,,
,,,,,27555,20.0,20,,,,,,
,,,,,27559,4.0,4,,,,,,
,,,,,27566,7.0,7,,,,,,
,,,,,27570,4.0,4,,,,,,
,,,,,27577,7.0,7,,,,,,
,,,,,27582,5.0,5,,,,,,
,,,,,27586,4.0,4,,,,,,
,,,,,27596,10.0,10,,,,,,
,,,,,27600,4.0,4,,,,,,
,,,,,27605,5.0,5,,,,,,
,,,,,27611,6.0,6,,,,,,
,,,,,27616,5.0,5,,,,,,
,,,,,27623,7.0,7,,,,,,
,,,,,27631,8.0,8,,,,,,
,,,,,27647,16.0,16,,,,,,
,,,,,27651,4.0,4,,,,,,
,,,,,27655,4.0,4,,,,,,
,,,,,27666,11.0,11,,,,,,
,,,,,27671,5.0,5,,,,,,
,,,,,27679,8.0,8,,,,,,
,,,,,27685,6.0,6,,,,,,
,,,,,27691,6.0,6,,,,,,
,,,,,27702,11.0,11,,,,,,
,,,,,27705,3.0,3,,,,,,
,,,,,27715,10.0,10,,,,,,
,,,,,27724,9.0,9,,,,,,
,,,,,27727,3.0,3,,,,,,
,,,,,27732,5.0,5,,,,,,
,,,,,27739,7.0,7,,,,,,
,,,,,27745,6.0,6,,,,,,
,,,,,27749,4.0,4,,,,,,
,,,,,27757,8.0,8,,,,,,
,,,,,27765,8.0,8,,,,,,
,,,,,27773,8.0,8,,,,,,
,,,,,27781,8.0,8,,,,,,
,,,,,27789,8.0,8,,,,,,
,,,,,27794,5.0,5,,,,,,
,,,,,27797,3.0,3,,,,,,
,,,,,27800,3.0,3,,,,,,
,,,,,27806,6.0,6,,,,,,
,,,,,27827,21.0,21,,,,,,
,,,,,27832,5.0,5,,,,,,
,,,,,27837,5.0,5,,,,,,
,,,,,27852,15.0,15,,,,,,
,,,,,27856,4.0,4,,,,,,
,,,,,27860,4.0,4,,,,,,
,,,,,27864,4.0,4,,,,,,
,,,,,27869,5.0,5,,,,,,
,,,,,27874,5.0,5,,,,,,
,,,,,27885,11.0,11,,,,,,
,,,,,27891,6.0,6,,,,,,
,,,,,27896,5.0,5,,,,,,
,,,,,27906,10.0,10,,,,,,
,,,,,27920,14.0,14,,,,,,
,,,,,27927,7.0,7,,,,,,
,,,,,27931,4.0,4,,,,,,
,,,,,27938,7.0,7,,,,,,
,,,,,27944,6.0,6,,,,,,
,,,,,27948,4.0,4,,,,,,
,,,,,27952,4.0,4,,,,,,
,,,,,27961,9.0,9,,,,,,
,,,,,27965,4.0,4,,,,,,
,,,,,27973,8.0,8,,,,,,
,,,,,27981,8.0,8,,,,,,
,,,,,27986,5.0,5,,,,,,
,,,,,27995,9.0,9,,,,,,
,,,,,27998,3.0,3,,,,,,
,,,,,28000,,,2.013894557952881,4.841922283172607,4.970840930938721,0.0003,0.0003,0.1
,,,,,28003,5.0,5,,,,,,
,,,,,28007,4.0,4,,,,,,
,,,,,28011,4.0,4,,,,,,
,,,,,28019,8.0,8,,,,,,
,,,,,28026,7.0,7,,,,,,
,,,,,28029,3.0,3,,,,,,
,,,,,28033,4.0,4,,,,,,
,,,,,28038,5.0,5,,,,,,
,,,,,28054,16.0,16,,,,,,
,,,,,28062,8.0,8,,,,,,
,,,,,28072,10.0,10,,,,,,
,,,,,28080,8.0,8,,,,,,
,,,,,28090,10.0,10,,,,,,
,,,,,28096,6.0,6,,,,,,
,,,,,28112,16.0,16,,,,,,
,,,,,28121,9.0,9,,,,,,
,,,,,28126,5.0,5,,,,,,
,,,,,28131,5.0,5,,,,,,
,,,,,28134,3.0,3,,,,,,
,,,,,28143,9.0,9,,,,,,
,,,,,28147,4.0,4,,,,,,
,,,,,28155,8.0,8,,,,,,
,,,,,28159,4.0,4,,,,,,
,,,,,28162,3.0,3,,,,,,
,,,,,28167,5.0,5,,,,,,
,,,,,28171,4.0,4,,,,,,
,,,,,28180,9.0,9,,,,,,
,,,,,28183,3.0,3,,,,,,
,,,,,28187,4.0,4,,,,,,
,,,,,28193,6.0,6,,,,,,
,,,,,28201,8.0,8,,,,,,
,,,,,28207,6.0,6,,,,,,
,,,,,28210,3.0,3,,,,,,
,,,,,28215,5.0,5,,,,,,
,,,,,28221,6.0,6,,,,,,
,,,,,28234,13.0,13,,,,,,
,,,,,28242,8.0,8,,,,,,
,,,,,28246,4.0,4,,,,,,
,,,,,28254,8.0,8,,,,,,
,,,,,28258,4.0,4,,,,,,
